    0.273185788026232390E+00    0.511035588001690328E+02   -0.200578504952083243E+02   -0.237593335229731863E+02
    0.289075382286926696E+00    0.866434740595463353E+02   -0.189078595426126554E+02   -0.233089296866934319E+02
    0.339155870790056602E+00    0.808814603534708851E+02   -0.190293764573992448E+02   -0.230323801728880362E+02
    0.296335722782933575E+00    0.582017697993101564E+02   -0.197691345301584924E+02   -0.230220875057112124E+02
    0.346883515498471295E+00    0.615528903531147620E+02   -0.196049983410539888E+02   -0.228876463375013515E+02
    0.277349461964886634E+00    0.944767829635584633E+02   -0.187216734604048511E+02   -0.227097526127117462E+02
    0.292982697025950534E+00    0.850470834813735905E+02   -0.189146255450319387E+02   -0.221920298806167224E+02
    0.345582280699784139E+00    0.757369574486509407E+02   -0.191600883570730360E+02   -0.221064106114319152E+02
    0.265037861987554468E+00    0.517439813239839950E+02   -0.200214235547504025E+02   -0.219996266813471664E+02
    0.279189301064790951E+00    0.921003102611180822E+02   -0.187511577534778837E+02   -0.219919667479826799E+02
    0.312444157154553592E+00    0.856644632872715306E+02   -0.188902163457542400E+02   -0.218041493159875763E+02
    0.322315253843874272E+00    0.543320338317832636E+02   -0.199042570597617186E+02   -0.216611554296423030E+02
    0.338906584307523295E+00    0.561282024375432798E+02   -0.198201893559857503E+02   -0.216021912542157430E+02
    0.343222447916860796E+00    0.982293396160856958E+02   -0.185916454719264266E+02   -0.215885454158926109E+02
    0.266316527864467523E+00    0.893737007004443313E+02   -0.188346847615024409E+02   -0.215309827831608622E+02
    0.331539614438534913E+00    0.578312844540801763E+02   -0.197618688301026282E+02   -0.214519974520455570E+02
    0.301397307134315728E+00    0.937786754639355706E+02   -0.187295446882764907E+02   -0.214122710248059356E+02
    0.267185958064604434E+00    0.658119288018789064E+02   -0.194998219322634014E+02   -0.212580911165884601E+02
    0.293851214985737574E+00    0.536630152306609176E+02   -0.199442921093555796E+02   -0.212486889037202786E+02
    0.337950616910022483E+00    0.908139945986004307E+02   -0.187753987502038164E+02   -0.211710049567339098E+02
    0.326464245754658933E+00    0.938499420393532091E+02   -0.187139081051720311E+02   -0.211563129376470762E+02
    0.282554923519359069E+00    0.962459707815144725E+02   -0.186784471659250499E+02   -0.211404328947960707E+02
    0.342774377171637279E+00    0.691787242260492690E+02   -0.193554130514694194E+02   -0.211382048071851081E+02
    0.304041536020049519E+00    0.580353652383892751E+02   -0.197399803254275952E+02   -0.211360362577247010E+02
    0.342543528329070812E+00    0.703603909851606204E+02   -0.193180647139681589E+02   -0.211223115879425656E+02
    0.277990278036979510E+00    0.537918078827797785E+02   -0.199212681961863964E+02   -0.211077125055238959E+02
    0.324975877700865057E+00    0.950015534932841490E+02   -0.186883328369756327E+02   -0.210634337336789841E+02
    0.310229594730323688E+00    0.763690993994688228E+02   -0.191413416195067043E+02   -0.210565182887971396E+02
    0.275258619911536551E+00    0.911697064145785419E+02   -0.187782750988105143E+02   -0.210325518078877387E+02
    0.342493057947697466E+00    0.776048512783485478E+02   -0.191078612214073864E+02   -0.210094160715063900E+02
    0.269991559296542782E+00    0.670182686655049906E+02   -0.194629496988585835E+02   -0.209731236730595327E+02
    0.288768573428047182E+00    0.859852303368668345E+02   -0.188948802808042977E+02   -0.209648236409091595E+02
    0.291664337993264022E+00    0.529750921571590823E+02   -0.199725813964377394E+02   -0.209200481231914921E+02
    0.299306764231170530E+00    0.913869218573280762E+02   -0.187858828765564603E+02   -0.209111563340666109E+02
    0.323283668308376959E+00    0.691404843055136382E+02   -0.193791768670980815E+02   -0.208550139951749856E+02
    0.268449963878269082E+00    0.641391804375660399E+02   -0.195529793336723827E+02   -0.208327740327963546E+02
    0.271508594628205813E+00    0.831753671616846759E+02   -0.189823968807843286E+02   -0.208049149524715098E+02
    0.334370626811558602E+00    0.975870847180696330E+02   -0.186044686945550950E+02   -0.207495134364376241E+02
    0.313386320688357811E+00    0.950338571032527568E+02   -0.186657607281638391E+02   -0.207443933084810297E+02
    0.274814281421653872E+00    0.915863200573243716E+02   -0.187695269670278577E+02   -0.206985992457860775E+02
    0.341368513757842162E+00    0.937840450615936447E+02   -0.186968558515231003E+02   -0.206353842598532289E+02
    0.293153937845401558E+00    0.797790424775241576E+02   -0.190826667952508053E+02   -0.206310497206643682E+02
    0.301549219934156509E+00    0.992927317589918914E+02   -0.185756465025797795E+02   -0.206252957330042079E+02
    0.288181078378242361E+00    0.981520810983014798E+02   -0.186339641238956233E+02   -0.206048277747336073E+02
    0.292378886292482154E+00    0.563612615684149461E+02   -0.198103375236073695E+02   -0.205909710836335975E+02
    0.278714162265333854E+00    0.964968786755257213E+02   -0.186526615324387173E+02   -0.205302627106232727E+02
    0.300741544641275449E+00    0.511227495704421742E+02   -0.200177221197715269E+02   -0.204941904280838862E+02
