    0.345467491226182477E+00    0.607163473121336636E+02   -0.108568524821043999E+01   -0.196416729828770045E+02   -0.531100368161783276E+01    0.166371722264139699E+01   -0.270379702471669958E+02
    0.305755797173331789E+00    0.782415391129315339E+02   -0.103463557384297911E+01   -0.190921448660763566E+02   -0.971984228643140824E+01   -0.535739069674780222E+01   -0.265380498264615454E+02
    0.304407921721498331E+00    0.863892509441146075E+02   -0.115378967523836362E+01   -0.189398613674233971E+02   -0.991973531547278675E+01   -0.146889282469619609E+01   -0.252090034995717076E+02
    0.352909160732079619E+00    0.882446131340001614E+02   -0.132852632234703361E+01   -0.188777946001572339E+02   -0.583808219658444294E+01    0.131874843725793500E+01   -0.249320360281018090E+02
    0.322763880780804702E+00    0.852742431611254972E+02   -0.522945572666162484E+00   -0.188748521248598315E+02   -0.400417432556860042E+01    0.117786947549461196E+01   -0.248092503266846620E+02
    0.279290030073601425E+00    0.743740950115864905E+02   -0.819099009041816650E+00   -0.191961117915193000E+02   -0.665472225542610474E+01   -0.247306631730680593E+01   -0.241141268117621088E+02
    0.316615644961751042E+00    0.995023475102362198E+02   -0.913756437451541892E+00   -0.185470464679880109E+02   -0.943477513600331541E+01    0.199010006895953317E+01   -0.233434065504123325E+02
    0.298933494841124026E+00    0.867102075136825476E+02   -0.114971372782729198E+01   -0.189019951782368736E+02   -0.895927545694330085E+01   -0.378915603440085125E+01   -0.233350452383082754E+02
    0.296091062871063904E+00    0.919020506966796518E+02   -0.916906319461504360E+00   -0.187271976327063072E+02   -0.599714452751412530E+01   -0.394733349122993804E+01   -0.232191575032224691E+02
    0.334102350493408751E+00    0.760283050753986060E+02   -0.127988256990518501E+01   -0.191969518250232767E+02   -0.982823145648827889E+01   -0.487217275520093196E+00   -0.231513528594371039E+02
    0.319781569383993491E+00    0.967817874619896088E+02   -0.128730911513093549E+01   -0.187028669668948559E+02   -0.965750024975203303E+01    0.175424607829849677E+01   -0.231206253026944637E+02
    0.277593072761659565E+00    0.734170559348186771E+02   -0.113691586321677551E+01   -0.192843029847160494E+02   -0.574641310928541849E+01   -0.427024126134881854E+01   -0.231062304131533338E+02
    0.333086761791091035E+00    0.660986276541414810E+02   -0.130872136456363330E+01   -0.195265821526387882E+02   -0.596194197662761116E+01    0.286503803796280110E+01   -0.230940585467589692E+02
    0.349471309019299736E+00    0.506845336110235181E+02   -0.105983094312121162E+01   -0.200352591821419281E+02   -0.516386322706787659E+01   -0.116393748780351380E+01   -0.230471579942956133E+02
    0.292959450237642194E+00    0.900516971483932309E+02   -0.122285570488241691E+01   -0.188550776368021857E+02   -0.746737989486311626E+01   -0.178712323220304015E+01   -0.226498528125867011E+02
    0.336740774097252560E+00    0.825753539162827934E+02   -0.119478972914279158E+01   -0.190266646166438420E+02   -0.465398354147138882E+01    0.215178478275565155E+01   -0.226001491980948579E+02
    0.344721208129226464E+00    0.690994989388628653E+02   -0.939052068742745050E+00   -0.193658180984378419E+02   -0.407109075237750417E+01   -0.219246672999410652E+01   -0.225484560070263100E+02
    0.315955127127632462E+00    0.757357512556480827E+02   -0.123003183310533792E+01   -0.192291804006623721E+02   -0.963128594277617367E+01   -0.453948475923282402E+01   -0.224879050394488260E+02
    0.310560018383213510E+00    0.677955987701180902E+02   -0.118450565826050269E+01   -0.194379119773178068E+02   -0.992451085500678509E+01   -0.128244788894850359E+01   -0.223633196179519516E+02
    0.271393954592288988E+00    0.841782883908582420E+02   -0.107676177742297119E+01   -0.189790016793814900E+02   -0.683457985155850345E+01   -0.103629878225558514E+01   -0.222847266655357004E+02
    0.287476053192226910E+00    0.676718628007253642E+02   -0.998974077635957691E+00   -0.194139302258316100E+02   -0.889487743442817269E+01   -0.315397963793588243E+01   -0.222560864901621933E+02
    0.288940962155205650E+00    0.779483201642038068E+02   -0.836257944008372167E+00   -0.190757941431643872E+02   -0.898997265160999603E+01   -0.462447794168418014E+01   -0.222518002408866025E+02
    0.335589786650345445E+00    0.826357625279951833E+02   -0.988435419796915404E+00   -0.189931167713116338E+02   -0.421291872542792945E+01    0.127383240333898584E+00   -0.221818112774653642E+02
    0.327442618467245483E+00    0.685737643346651566E+02   -0.131044609510556143E+01   -0.194345023351813637E+02   -0.896000308403182366E+01    0.148327756007906952E+01   -0.221544183716873491E+02
    0.286569397649109769E+00    0.937261693905572031E+02   -0.802644381266006679E+00   -0.186765271709428262E+02   -0.945373804681025476E+01   -0.156302422130599084E+01   -0.221295217542216029E+02
