    0.333652102302984865E+00    0.766333612732043719E+02   -0.175391176383237379E+01    0.288355849444076195E+01   -0.192185852003339264E+02   -0.270429856469364154E+02
    0.320059600578880221E+00    0.666983769083010571E+02   -0.410499349606511466E+00   -0.286434253383841186E+01   -0.193786823625738869E+02   -0.267391824508134164E+02
    0.297422410989814145E+00    0.550280992261720741E+02   -0.109381049691138976E+01   -0.134656243449256996E+01   -0.199184490898584023E+02   -0.259297818047265416E+02
    0.290332430471457681E+00    0.898005598015940052E+02   -0.138990190933248625E+01    0.177417124649831770E+01   -0.188727197174694794E+02   -0.253253781519575512E+02
    0.320318842034011009E+00    0.739520914435061201E+02   -0.168508932278033852E+01    0.240130283863108573E+01   -0.193085815491561839E+02   -0.251034617154570867E+02
    0.316291969996348232E+00    0.801239603296382654E+02   -0.143718131841766406E+01    0.121071890707392082E+01   -0.190989644971342329E+02   -0.247637043781320045E+02
    0.276728370124534107E+00    0.961975830248691466E+02   -0.491359686326978906E+00   -0.264895069471889455E+01   -0.186198981027568422E+02   -0.246897764247853040E+02
    0.335656193688373461E+00    0.788115638127104461E+02   -0.115308823750928857E+01    0.156889460740148934E+01   -0.190713121057145898E+02   -0.246855147816212224E+02
    0.267915984604704838E+00    0.565250026663006153E+02   -0.969589154416615973E+00    0.415508853828923996E+00   -0.198242239013364916E+02   -0.246404418479184528E+02
    0.350821162915338214E+00    0.588242763033666307E+02   -0.874925358442285805E+00   -0.132753069222726028E+01   -0.197148373278076150E+02   -0.243417165359235206E+02
    0.341063416574733935E+00    0.899855438178352642E+02   -0.118371990522440029E+01   -0.943615111612533752E+00   -0.188458609126850085E+02   -0.242328186440369464E+02
    0.308938457882320217E+00    0.718661059411656993E+02   -0.126358416584327715E+01    0.263512828282054734E+01   -0.192856865688804007E+02   -0.241902442448105859E+02
    0.292909334271909183E+00    0.608853619021438490E+02   -0.135112584864840191E+01    0.216656662716178783E+01   -0.196993088655973096E+02   -0.240944038847491129E+02
    0.349343793412339731E+00    0.566863191402207747E+02   -0.130802254496370018E+01    0.118698446427423043E+01   -0.198306890055487486E+02   -0.239780761607158084E+02
    0.263461655088866320E+00    0.991683008007342153E+02   -0.103637174866716153E+01    0.509681617180659963E+00   -0.186154027416850916E+02   -0.238768262189147968E+02
    0.263818282030708395E+00    0.533081816175570893E+02   -0.116668513243808558E+01    0.104503580577162669E+01   -0.199779951081919975E+02   -0.238587003807299851E+02
