    0.413718154441716279E+00    0.717892087082817341E+02   -0.187933641356025571E+01   -0.193673001796721742E+02   -0.509420577306562095E+01   -0.352225521524839102E+00   -0.301727227704961258E+02
    0.423799660335503037E+00    0.670246907940182268E+02   -0.150092200841210444E+01   -0.194820163286109249E+02   -0.808911668384210891E+01   -0.390637108846902947E-02   -0.288593451561744025E+02
    0.476412099932182198E+00    0.618200175516452788E+02   -0.183373040689652766E+01   -0.196317909514381590E+02   -0.827452256293946142E+01   -0.411413632978344435E+01   -0.280306972385910065E+02
    0.341890792901945906E+00    0.546652106985060158E+02   -0.143897020668521680E+01   -0.199540601982052337E+02   -0.704729613979330427E+01   -0.148531749151400483E+01   -0.278471520212033141E+02
    0.298547444763530234E+00    0.720464475202828396E+02   -0.124360281601886546E+01   -0.193471667055338656E+02   -0.972458996551441324E+01    0.231545648235984025E+01   -0.277401321695482537E+02
    0.168917811281934060E+00    0.948335422271358652E+02   -0.795925597809834073E+00   -0.187114597186007039E+02   -0.721440073827335571E+01    0.260190851031881998E+01   -0.276057693249878255E+02
    0.189790330083659281E+00    0.548820438604334981E+02   -0.804146688110464858E+00   -0.198939176040151082E+02   -0.906815232627406331E+01   -0.495785479279828678E+01   -0.275196396318053935E+02
    0.496653203070287597E+00    0.501489954055639231E+02   -0.209149609772485512E+01   -0.201010111151274202E+02   -0.623179122486413739E+01   -0.533077841762718130E+01   -0.274482268295989584E+02
    0.372884185232128962E+00    0.886581858179096116E+02   -0.125451103188582191E+01   -0.188312022896868747E+02   -0.879857748306334386E+01   -0.131861318558923646E+01   -0.272063470137823735E+02
    0.330961436896114625E+00    0.713903325328419669E+02   -0.112110516836057306E+01   -0.192995018639604830E+02   -0.589160005232667672E+01   -0.398561942620136378E+01   -0.270051337369228150E+02
    0.434981724965254113E+00    0.965133139985919115E+02   -0.191677006333175104E+01   -0.187098977962297468E+02   -0.579951237065938052E+01   -0.394165607086656422E+01   -0.267109715328105253E+02
    0.374826467272615316E+00    0.907884521179049244E+02   -0.155039837094763389E+01   -0.188334585172419011E+02   -0.731589068143367527E+01   -0.838840026442431608E+00   -0.264901063586341685E+02
    0.430782963298876886E+00    0.646205886047848566E+02   -0.103606710155888448E+01   -0.194865669064419578E+02   -0.441888442551718263E+01    0.224127885773545010E+01   -0.262886049086121680E+02
    0.179302384250536184E+00    0.597196747192635726E+02   -0.788608757176882058E+00   -0.196783018952839086E+02   -0.535895504843569714E+01   -0.139951769515911550E+01   -0.261666676123272524E+02
    0.301054119914510587E+00    0.579606458317219690E+02   -0.105048765628166185E+01   -0.197533059799095625E+02   -0.788365685711919539E+01    0.204857766770210326E+01   -0.258496382873653765E+02
    0.452476787716544149E+00    0.810825775709334806E+02   -0.128556196376882337E+01   -0.190029406509573526E+02   -0.729686152630050344E+01   -0.320142302897763553E+01   -0.257616690435512581E+02
    0.411790832382636585E+00    0.627823470899648797E+02   -0.117435043433165465E+01   -0.195745801315713273E+02   -0.409419999009902291E+01   -0.273328284747893990E+01   -0.257435258989595503E+02
    0.482206008096397021E+00    0.791894406304656684E+02   -0.212080767754394905E+01   -0.191351048046156933E+02   -0.536455609360556096E+01   -0.170096104487602773E+01   -0.257244934284181532E+02
    0.464465007974636024E+00    0.939371697915435675E+02   -0.179488026252291899E+01   -0.187517604311932828E+02   -0.993708979607310638E+01   -0.335694115888712652E+01   -0.256952665629774764E+02
