    0.381990012912910459E+00    0.861221600142039989E+02   -0.188704752338326855E+02   -0.917332384639176723E+01   -0.448603803735383533E+01   -0.262594821528082676E+02
    0.381748905622385060E+00    0.596895778689768974E+02   -0.196667066126618550E+02   -0.929477759193840747E+01    0.989481007175772476E+00   -0.262392881099794977E+02
    0.512257092079164811E+00    0.584516889029068736E+02   -0.197481092517565031E+02   -0.352214671135357094E+01   -0.136569311625189549E+01   -0.259926066859625742E+02
    0.400057609658304503E+00    0.763814183490575829E+02   -0.191634076933115445E+02   -0.398396314127050477E+01   -0.270899404894729079E+01   -0.259068088101081706E+02
    0.366947527993268297E+00    0.866987420086935003E+02   -0.188464970867710377E+02   -0.862239853339354667E+01   -0.799064546868921255E+00   -0.257364691268325778E+02
    0.215358752065720277E+00    0.759342406182082215E+02   -0.192114854849663210E+02   -0.827974733451936906E+01   -0.514375974182171536E+01   -0.257308337369864617E+02
    0.220894934773561313E+00    0.925159117136188627E+02   -0.187873381938398119E+02   -0.679654882241578395E+01    0.182526891518786627E+01   -0.256514368301725462E+02
    0.221995697530932817E+00    0.983334951660272623E+02   -0.186420197501862539E+02   -0.823178348672356641E+01   -0.311235162507596641E+00   -0.254857399400123192E+02
    0.313719784371834898E+00    0.716966589451293999E+02   -0.192759448640674123E+02   -0.939681364557047338E+01   -0.117365666586457884E+01   -0.254771209134736267E+02
    0.239709591236740571E+00    0.764002171049642840E+02   -0.191994904641709745E+02   -0.935884067165117628E+01    0.118328506087218344E+00   -0.254614841629552302E+02
    0.231349259351699699E+00    0.939551793289426200E+02   -0.187329921762442879E+02   -0.876084114469511732E+01    0.213353600730989967E+00   -0.254065139628413164E+02
    0.228767460045987331E+00    0.521538002412484119E+02   -0.200132170748543032E+02   -0.796051294684237654E+01   -0.334289123089007001E+01   -0.254037588392730065E+02
    0.379012515675436479E+00    0.806477021145810795E+02   -0.190123974340965063E+02   -0.760381264436921889E+01   -0.562539248442556250E+01   -0.252560484929764968E+02
    0.362520080001933587E+00    0.664150338627902954E+02   -0.194466818671735595E+02   -0.762084539431667363E+01    0.526413592974601663E+00   -0.252481092861757404E+02
    0.281307165881343468E+00    0.965044892558219658E+02   -0.186767201266943488E+02   -0.893476378790903958E+01   -0.131131969741814114E+01   -0.251772795521358574E+02
    0.381550423314457987E+00    0.638706780249626220E+02   -0.195130810570635980E+02   -0.671858327073543649E+01    0.159664902487436855E+01   -0.251367119672450521E+02
    0.365609935227161842E+00    0.756371146484845127E+02   -0.191443203431511151E+02   -0.819512251539381431E+01   -0.220543085014811036E+01   -0.251105216061415355E+02
    0.391373909220095184E+00    0.835255633395714767E+02   -0.189346806966897887E+02   -0.506382474663621807E+01    0.668791259869408350E+00   -0.251014569310015183E+02
    0.374256632718066973E+00    0.992028791906395213E+02   -0.185551575292327584E+02   -0.763282160819845679E+01   -0.138121948601483790E+01   -0.249158776071427184E+02
    0.228493426026431690E+00    0.616887313411049263E+02   -0.196650945599749676E+02   -0.796677201667809953E+01    0.295141893491272889E+01   -0.248440340295487125E+02
    0.344672757022906950E+00    0.646392393915497223E+02   -0.195435260298749682E+02   -0.408366474273306679E+01   -0.211546558281997310E+01   -0.248409379464350302E+02
    0.360934748418709150E+00    0.745332772141891837E+02   -0.191965753396146788E+02   -0.635671681670537225E+01   -0.598013185235997202E+01   -0.248058307507955647E+02
    0.304449968363964318E+00    0.663208469797121865E+02   -0.194803704719320621E+02   -0.889382440010996334E+01   -0.478746088259229019E+01   -0.247482409712897748E+02
    0.326289874737468621E+00    0.840088530306533841E+02   -0.189279652239722012E+02   -0.887465636028233007E+01   -0.216297844318055699E+01   -0.247093049718817817E+02
    0.253658744603829089E+00    0.795396954741678570E+02   -0.191138799092262417E+02   -0.455925300714393700E+01   -0.400607514866358017E+01   -0.246841404023178193E+02
    0.278372904333323623E+00    0.814442201364963978E+02   -0.190457626655710399E+02   -0.849719729570161242E+01   -0.521852568397057670E+01   -0.246415825469330620E+02
    0.346322745340068738E+00    0.690485160977966927E+02   -0.193475812662174853E+02   -0.951437239232597243E+01   -0.372839882821130608E+01   -0.245572606645403049E+02
    0.360999024193923379E+00    0.558256965790971975E+02   -0.198234978318201840E+02   -0.888311411347269164E+01   -0.824853822935543768E+00   -0.245512603640794254E+02
    0.375834033412515423E+00    0.556175042422458858E+02   -0.198232902805124667E+02   -0.508928917805545922E+01   -0.216326290783666897E+01   -0.244997564697388164E+02
    0.376232030318658761E+00    0.890585458055008985E+02   -0.187924140029210562E+02   -0.991866974083962916E+01    0.643891488425643033E+00   -0.244427660169498893E+02
    0.235886095819733382E+00    0.944025178389868813E+02   -0.187226837060311091E+02   -0.557878044340409129E+01   -0.205031988063357140E+01   -0.244301657064504099E+02
    0.325662551365018760E+00    0.821895900522865190E+02   -0.189761129844363552E+02   -0.708531916389042760E+01   -0.365969452626563108E+01   -0.244289172767188383E+02
    0.311177901825628100E+00    0.572267989124806817E+02   -0.197971120771257958E+02   -0.634588868571833942E+01   -0.583206332001060446E+01   -0.244248271837249789E+02
    0.348853885247100370E+00    0.594637279207292693E+02   -0.197440290799963165E+02   -0.403106542360513043E+01    0.159899514467035697E+01   -0.244087431964925514E+02
    0.240412800854736125E+00    0.986777830164491547E+02   -0.186420448608040346E+02   -0.641403893218121191E+01    0.935859472457138963E+00   -0.243485099239290435E+02
    0.224663215009404560E+00    0.907988946207471770E+02   -0.188161395103964892E+02   -0.943250665210560157E+01   -0.233145443393913698E+01   -0.243456229617062192E+02
    0.362037106463632796E+00    0.521221905783443660E+02   -0.199550773084384687E+02   -0.994331567160712915E+01   -0.465551397775312381E+01   -0.243324353130464210E+02
    0.340525835802885035E+00    0.896574571934656461E+02   -0.187824637615178105E+02   -0.763907108410846813E+01    0.278739802333549846E+01   -0.243317498848084526E+02
