    0.272460069437888197E+00    0.628691691228147107E+02   -0.195927663269956760E+02   -0.559462463378214370E+01   -0.107735979363465972E+01   -0.200002522577818169E+02
    0.320660449405603898E+00    0.766664328952637248E+02   -0.191365837655058151E+02   -0.474611517627639934E+01   -0.268747833851345774E+01   -0.199966055382722416E+02
    0.323034905057150490E+00    0.710015973510885345E+02   -0.193543206562313586E+02   -0.397579704298812331E+01   -0.259613799113871835E+01   -0.199856517941263157E+02
    0.272663843856850163E+00    0.850396171989419258E+02   -0.189439135828705290E+02   -0.850036126435331241E+01   -0.298912768702388121E+01   -0.199829477251550536E+02
    0.314212955078542688E+00    0.657108726101247385E+02   -0.194679481685174416E+02   -0.620567296443150340E+01   -0.745918476359697991E+00   -0.199460566748819303E+02
    0.334995013656952723E+00    0.662021393378273899E+02   -0.194492008612079879E+02   -0.635106107244535956E+01   -0.155628628109078093E+01   -0.199335850872731903E+02
    0.338492387739720568E+00    0.764355512110288657E+02   -0.191445031469161826E+02   -0.981217637621712946E+01   -0.530120004238242792E+01   -0.199307452851578724E+02
    0.273664080960195288E+00    0.846409069262608966E+02   -0.189556072770524224E+02   -0.565800547868713455E+01    0.143106075118455855E+01   -0.199277941782155992E+02
    0.286919556820085353E+00    0.749353547164866711E+02   -0.191963123097093202E+02   -0.777213489770405364E+01   -0.365220498477871924E+01   -0.199232910498015201E+02
    0.285065160766027392E+00    0.641361549018576369E+02   -0.195575435178306805E+02   -0.876833798060473768E+01   -0.580891091220535127E+01   -0.199098712172233263E+02
    0.282382986432874128E+00    0.664910277061955526E+02   -0.194795837156936535E+02   -0.807277162234936085E+01   -0.211131522189532728E+01   -0.199042201935479461E+02
    0.315560694749003834E+00    0.540213410406533754E+02   -0.199184523150126083E+02   -0.766842751643437204E+01    0.221975906695899816E+01   -0.198813057308024952E+02
    0.284511625405636459E+00    0.743652847517998907E+02   -0.192362403804537649E+02   -0.863905060368404953E+01   -0.268439717071007911E+01   -0.198776881942513199E+02
    0.314280413150868798E+00    0.784584914127171800E+02   -0.191087762549252957E+02   -0.968373808805069203E+01   -0.539558547922027287E+00   -0.198725348513485223E+02
    0.302368981673639015E+00    0.501049037149032443E+02   -0.200614149697207260E+02   -0.884750566347132050E+01   -0.131401010324160961E+01   -0.198625596771782646E+02
    0.276054618907327853E+00    0.717066071217585659E+02   -0.193153009433571654E+02   -0.927510435375716291E+01    0.337761342161127409E+00   -0.198621811440764908E+02
    0.304710085606237469E+00    0.815459658846135511E+02   -0.190297247527949978E+02   -0.818912092015532167E+01   -0.186434406425412824E+01   -0.198606697040401734E+02
    0.291960568019285771E+00    0.711104011968208169E+02   -0.193317397447237838E+02   -0.875239833396313216E+01    0.265713748668377825E+01   -0.198520813458738843E+02
    0.321152505693262758E+00    0.712659994697882127E+02   -0.192897220580244380E+02   -0.777364274364615948E+01    0.165483872183889069E+01   -0.198491257003469563E+02
    0.271444460862023229E+00    0.884482907629494548E+02   -0.188552058987620654E+02   -0.915990402147108895E+01   -0.740097167020879354E+00   -0.198441833874082221E+02
    0.332600207392436564E+00    0.891950698665878576E+02   -0.188015036748645414E+02   -0.962009515443854468E+01    0.778398916812319541E-01   -0.198359822574872382E+02
    0.299840953452682690E+00    0.885193515018889343E+02   -0.188269926993457304E+02   -0.696408860917204642E+01    0.105753469276739231E+01   -0.198300095203097158E+02
    0.325472566411918962E+00    0.800393213535129462E+02   -0.190368688349719832E+02   -0.867708069768318779E+01    0.205092593252095767E+01   -0.198272221064404732E+02
    0.274699284169197533E+00    0.574220137298098834E+02   -0.197856703441956867E+02   -0.842139981904059631E+01   -0.248762823270145716E+01   -0.198263622406053699E+02
    0.281754100839050170E+00    0.960605699768923103E+02   -0.186652993191539345E+02   -0.487579400380971073E+01   -0.577459606665054181E+01   -0.198152334419893812E+02
    0.322273405660970791E+00    0.590320094340305346E+02   -0.197216466929473455E+02   -0.615112037743975293E+01   -0.544982943522122376E+01   -0.197815570870684496E+02
    0.286554213755369325E+00    0.929201150119595667E+02   -0.187299913687286157E+02   -0.603628102713400416E+01   -0.457736504682765144E+01   -0.197762806510076743E+02
    0.338214544603634093E+00    0.566002103772937417E+02   -0.197978670392850411E+02   -0.534688139863132417E+01   -0.442272369587539238E+01   -0.197637181701791569E+02
    0.271795654364373196E+00    0.847114312487427696E+02   -0.189483707493129394E+02   -0.641678103841905845E+01   -0.366510021081687398E+00   -0.197520186513739908E+02
    0.311793118869681474E+00    0.962602825175408441E+02   -0.186662560419726979E+02   -0.617186760246740818E+01   -0.180519617301234359E+01   -0.197422108848349112E+02
    0.273289289011447334E+00    0.829830390938688254E+02   -0.189885704999307734E+02   -0.826935113610515415E+01   -0.131308954065951067E+01   -0.197324876377526088E+02
    0.322014494163891163E+00    0.704227630133731850E+02   -0.193155595675195215E+02   -0.855455340055460312E+01    0.285272802784767698E+01   -0.197310487499281741E+02
    0.276228537458355072E+00    0.522586590663168451E+02   -0.199887050689619521E+02   -0.856188031386936999E+01   -0.351300025294758367E+01   -0.197155299634541734E+02
    0.275905508420236478E+00    0.976116527330390369E+02   -0.186468403002369278E+02   -0.558116580487447589E+01    0.169125619937489091E+01   -0.196989535099204289E+02
    0.319868520973779380E+00    0.568984510185688706E+02   -0.197791689108468844E+02   -0.739545219403210297E+01    0.233387478217862920E+01   -0.196967888104902258E+02
    0.272610089014137802E+00    0.554083566760289230E+02   -0.198727481140788846E+02   -0.608204327747488094E+01   -0.798033617542804663E+00   -0.196937363853494389E+02
    0.336292951417970998E+00    0.854784606876699229E+02   -0.189045926068917680E+02   -0.949710146103477371E+01   -0.180771790183250403E+01   -0.196872493256949568E+02
    0.273986392315181793E+00    0.777240584687540945E+02   -0.191298087494252655E+02   -0.874883922869486241E+01    0.822936826155865830E+00   -0.196790329638958781E+02
    0.342667842689494184E+00    0.759688558004361596E+02   -0.191680528308601623E+02   -0.448417340462511227E+01   -0.135996435289487572E+01   -0.196718839114398065E+02
    0.272269328797324239E+00    0.896248607650399549E+02   -0.188243595309819085E+02   -0.690038948098303795E+01    0.136115901119461391E+01   -0.196687031500846139E+02
    0.337835483612984211E+00    0.843112984625123261E+02   -0.189272530075444472E+02   -0.728996854511806180E+01   -0.996602123874620105E+00   -0.196653872829321585E+02
    0.283249357044456529E+00    0.544226374713185663E+02   -0.198941515211472932E+02   -0.699192653738584990E+01    0.245314061736599065E+01   -0.196420370495019831E+02
    0.329972998169254239E+00    0.795299747553853820E+02   -0.190508204519653290E+02   -0.755365254326241509E+01    0.115135556635171632E+01   -0.196314765606898085E+02
    0.341086764452695923E+00    0.536620145286430201E+02   -0.199554149934826484E+02   -0.380005527864281323E+01   -0.177528470319349463E+01   -0.196307220944952263E+02
    0.288308277682429948E+00    0.794873613897649562E+02   -0.190905553426538361E+02   -0.675735082776844020E+01   -0.372967622619936723E+01   -0.196293584806100796E+02
    0.333112455847919264E+00    0.688905261506721445E+02   -0.193746945600505782E+02   -0.478518816928939117E+01    0.291632715814212062E+01   -0.196256615720358276E+02
    0.325111086535436189E+00    0.523101186154435851E+02   -0.199824927127422427E+02   -0.581705053697556007E+01    0.883200938873097918E+00   -0.196191389174121511E+02
    0.293020361707073518E+00    0.773322409056367519E+02   -0.191496475275965388E+02   -0.569690272827418198E+01   -0.247715864999688673E+01   -0.196036115172387788E+02
    0.276872258462226406E+00    0.784737109746306913E+02   -0.191254730996079374E+02   -0.475888646760653167E+01    0.207249310161495615E+00   -0.196008683212142643E+02
    0.322358566808416513E+00    0.545459897216683842E+02   -0.198704477373771091E+02   -0.824574231711125805E+01   -0.491344818769872038E+01   -0.196006753892517942E+02
    0.336491214977600983E+00    0.554044925215424868E+02   -0.198388588676524336E+02   -0.516069122402085778E+01    0.199174897749461621E+00   -0.195859192382700087E+02
    0.333317410620305010E+00    0.933190597941470799E+02   -0.187041689695012359E+02   -0.811428822482884016E+01    0.291304918356202691E+01   -0.195624890035298939E+02
    0.322347252855668009E+00    0.878658859060157909E+02   -0.188683360539507703E+02   -0.446329767085319151E+01    0.205633820671994272E+01   -0.195543771464542999E+02
    0.303659215763054824E+00    0.813082846896373610E+02   -0.190099571156174321E+02   -0.975561309889709705E+01    0.266500640827750601E+01   -0.195491072703631801E+02
    0.337639542116688340E+00    0.925983812451659389E+02   -0.187244089041230666E+02   -0.894551403583151128E+01   -0.466411602495563749E+01   -0.195471684123565517E+02
    0.314591747324409587E+00    0.780933386160120193E+02   -0.190932818463029150E+02   -0.847806449554741093E+01   -0.388908966555836511E+01   -0.195456577541863865E+02
    0.273992983223644293E+00    0.564176242952481743E+02   -0.198295493682341046E+02   -0.552962669288639130E+01    0.261462370275100753E+01   -0.195327970458966327E+02
    0.297020736833228383E+00    0.523804148865108843E+02   -0.199687098071014439E+02   -0.555496183425785084E+01   -0.410843600150174559E+01   -0.195255901482617986E+02
    0.334561747849597024E+00    0.516531298072278418E+02   -0.200002116668098182E+02   -0.819613080950952266E+01    0.663958910846789152E-01   -0.195227496236762974E+02
    0.272531871136272530E+00    0.661571252948470772E+02   -0.194843916135586319E+02   -0.929571537211514354E+01   -0.108089737447174539E+01   -0.195227446644319365E+02
    0.325213126605038927E+00    0.537602111006221861E+02   -0.199016395145348639E+02   -0.963754737217982260E+01    0.880621521692583009E+00   -0.195187544321830302E+02
    0.284959034922545540E+00    0.611913403139605947E+02   -0.196396050502613342E+02   -0.524214635295784337E+01   -0.503858843040043425E+01   -0.195168061478361423E+02
    0.335640370186599091E+00    0.998229687343081480E+02   -0.185715593512442645E+02   -0.565800242442089996E+01    0.202987083134653368E+01   -0.195120415146336939E+02
    0.311594982507645335E+00    0.714746789220904617E+02   -0.192867246322794870E+02   -0.675733630054130074E+01   -0.558169612903384404E+00   -0.195119185305638325E+02
    0.321452133420722153E+00    0.637602605867304106E+02   -0.195544691379685460E+02   -0.637676713870938450E+01   -0.178261502353229684E+01   -0.195109422178477452E+02
    0.334696080716586630E+00    0.667574579616559021E+02   -0.194429724988916490E+02   -0.772664881455553409E+01    0.188329969879350667E+01   -0.195021580400368713E+02
    0.297857624117434161E+00    0.773166166094837308E+02   -0.191222818583787593E+02   -0.703311578649564328E+01    0.698099644819558662E-01   -0.195003036608607516E+02
    0.308077810502410010E+00    0.697891117144487083E+02   -0.193662545426840218E+02   -0.570274929644203432E+01   -0.448228232082941247E+01   -0.194913481984142756E+02
    0.330610892573078352E+00    0.822895566076681462E+02   -0.189770710555818738E+02   -0.811020242498604205E+01    0.116580097298496366E+01   -0.194911333420346189E+02
    0.334525782252772075E+00    0.851238462985264164E+02   -0.189043644337979799E+02   -0.828092470674750913E+01    0.208788343326876813E+01   -0.194889356139027434E+02
    0.281780419845066632E+00    0.934504718492104018E+02   -0.187220316003295366E+02   -0.598791184885794969E+01   -0.367859465170173694E+01   -0.194640584108760635E+02
    0.274375459159009794E+00    0.542531246804475273E+02   -0.199119036613829685E+02   -0.580640683046524408E+01    0.142245695561325292E+01   -0.194416796651195973E+02
    0.301610556204155111E+00    0.663007275105504164E+02   -0.194543571696755286E+02   -0.631728231704089094E+01   -0.835709033578581284E+00   -0.194294940094420276E+02
    0.273968288146147265E+00    0.891579956819400934E+02   -0.188398789670531031E+02   -0.623823313583181616E+01   -0.312382459564072912E+01   -0.194135877453148709E+02
    0.273742727352489057E+00    0.515821094717119166E+02   -0.200243122530291586E+02   -0.564403289882962778E+01    0.239020416241689659E+01   -0.194129000445911508E+02
    0.296069419949788082E+00    0.748406048764639422E+02   -0.192180832292136898E+02   -0.419553613358860389E+01   -0.218792712735971628E+01   -0.194102998147047217E+02
    0.331789872605860514E+00    0.650264720681116870E+02   -0.195033557891360871E+02   -0.592658343848914004E+01   -0.506599286284056305E+01   -0.194073095337750878E+02
    0.285793399112441560E+00    0.709005822755987651E+02   -0.193181666969057844E+02   -0.833056355204947607E+01    0.296654741254034349E+00   -0.194026707196316508E+02
    0.337305612934331145E+00    0.707769833556026526E+02   -0.193097226161426399E+02   -0.836960790372591745E+01    0.295778664411919578E+01   -0.194013445410329766E+02
    0.332888343587178837E+00    0.754572910345838324E+02   -0.191788019775627703E+02   -0.799078633041654474E+01   -0.352562835250486506E+01   -0.193963950592858332E+02
    0.320134615432198788E+00    0.979223361226114548E+02   -0.186681503182687649E+02   -0.386576219314750702E+01   -0.478487010488491293E+01   -0.193950227887515929E+02
    0.275838318544073313E+00    0.814089156779839698E+02   -0.190275925021716539E+02   -0.969096966508998392E+01   -0.395019859643706273E+01   -0.193896172720104580E+02
    0.294575563350307101E+00    0.893480363001177977E+02   -0.188110532112354996E+02   -0.566487740178439392E+01   -0.271748205760863470E+01   -0.193728271357027637E+02
    0.278706201534275944E+00    0.854839758089211443E+02   -0.189182438147072141E+02   -0.919209519719984947E+01   -0.590955139840602239E+01   -0.193671002691295939E+02
    0.273570465988614064E+00    0.863188603399938046E+02   -0.189090822303963542E+02   -0.862628339043481418E+01    0.118155067457374319E+01   -0.193561260948439049E+02
    0.282539608950216792E+00    0.992868705452720377E+02   -0.185896502249217903E+02   -0.952592665051799159E+01   -0.269176803286880117E+01   -0.193529089498858333E+02
    0.336245078181519719E+00    0.588911607007047309E+02   -0.197120887510828879E+02   -0.880557899760275120E+01   -0.435552282127562318E+01   -0.193476985534446726E+02
    0.335017666766866395E+00    0.687455566231675022E+02   -0.193811254129922617E+02   -0.526108464613579851E+01   -0.122183247124849803E+01   -0.193430146077613401E+02
    0.322629802649575748E+00    0.522736206508181240E+02   -0.199852702921630936E+02   -0.554841791751397651E+01   -0.299799760283176564E+01   -0.193405515942641308E+02
    0.309763968102582110E+00    0.739234387368567241E+02   -0.192144440353554984E+02   -0.962904171635086392E+01    0.207450500653820669E+01   -0.193279954792316033E+02
    0.287493147142843408E+00    0.500824642554143296E+02   -0.200932787604094614E+02   -0.704331389550136144E+01    0.146497876770561053E+01   -0.193262267886159442E+02
    0.287828726649064892E+00    0.889343742126809644E+02   -0.188248718387753300E+02   -0.636969396659239795E+01   -0.328781337010221186E+01   -0.193216713196924310E+02
    0.276760636867176224E+00    0.809223548146897826E+02   -0.190515344165589084E+02   -0.642061663004139671E+01   -0.427356989473300608E+01   -0.193208679611973686E+02
    0.277411304603224496E+00    0.555996762445726631E+02   -0.198538599213744185E+02   -0.966494661131118349E+01   -0.147376761869713224E+01   -0.193154427197009042E+02
    0.333511804652658950E+00    0.989177419986993840E+02   -0.185904657106041107E+02   -0.624845688486883510E+01   -0.276166471195606000E+00   -0.193137684666383578E+02
