    0.528254035540816624E+00    0.971776998386425817E+02   -0.211660157663345494E+01    0.920810763339425797E+00   -0.186420364834135484E+02   -0.300458929467875109E+02
    0.453342296768380448E+00    0.991808087306534816E+02   -0.172795204479908415E+01   -0.270937741397524245E+00   -0.186407502133683707E+02   -0.286141516066215473E+02
    0.432792971943774946E-01    0.701024232986026163E+02   -0.101264342723177769E+01    0.257409771310540592E+01   -0.193843809900231534E+02   -0.277253174044398527E+02
    0.535917391050593661E+00    0.910017789103947052E+02   -0.197759047391007048E+01   -0.276390403535473395E+01   -0.188003912824199091E+02   -0.275801111057231019E+02
    0.514768581613104681E+00    0.895701646760715278E+02   -0.185468217371103083E+01   -0.282149316867020161E+00   -0.188125532232999895E+02   -0.274752886591111398E+02
    0.309456880837785719E+00    0.803721756443464841E+02   -0.106859800354340484E+01    0.121448086163134139E+01   -0.190469745982180640E+02   -0.274140450439230641E+02
    0.457027700279163118E+00    0.847703518824427675E+02   -0.154041286099463104E+01    0.105743437399978202E+01   -0.189190120017593344E+02   -0.273927553000574235E+02
    0.189042671716219746E+00    0.567806707832817636E+02   -0.122906338237105217E+01    0.202301641228315265E+01   -0.198724832794589972E+02   -0.273764002728527416E+02
    0.412704029746219669E+00    0.556095979911859004E+02   -0.156123330001994276E+01    0.268519529733943241E+01   -0.198492175157820157E+02   -0.271872489474107368E+02
    0.506814419272077932E+00    0.763074830888452595E+02   -0.118638454466789511E+01   -0.282870262748507661E+01   -0.191334867772499067E+02   -0.271115137782050013E+02
    0.534485431311604198E+00    0.740769505536913186E+02   -0.189897902671888730E+01   -0.291577270640866804E+01   -0.192336001007675321E+02   -0.269037370852281299E+02
    0.482222667796071647E+00    0.517657677125903390E+02   -0.175307742583791182E+01   -0.288329380392226620E+01   -0.200509129248692055E+02   -0.267701035604153788E+02
    0.517582338790517071E+00    0.899749223756924721E+02   -0.141686953133459514E+01   -0.204213234944560984E+01   -0.187796126365784133E+02   -0.266697201203136309E+02
    0.401894451541569608E+00    0.726045135917164259E+02   -0.189808474887455070E+01    0.169928097875508222E+01   -0.193433193521649542E+02   -0.266633238477205126E+02
    0.522192124241497746E+00    0.768350683474847642E+02   -0.212850187583595929E+01   -0.135484492397673995E+01   -0.191760125776474091E+02   -0.265992592827297578E+02
    0.475671282490245595E+00    0.929633879458752403E+02   -0.180608150551429292E+01   -0.763136071568009555E+00   -0.187511996018839788E+02   -0.265498687056822007E+02
    0.407582092263257201E+00    0.523381247108717389E+02   -0.850511443004313250E+00   -0.244804586914921618E+01   -0.199331622690917278E+02   -0.265055457901178038E+02
    0.295900890240540504E+00    0.683478466600580532E+02   -0.911426373307083981E+00   -0.199669123114755487E+01   -0.194317434593520808E+02   -0.264230536971292267E+02
