    0.355844016435854615E+00    0.956119337709917829E+02   -0.113975642276138878E+01   -0.186551398395831889E+02   -0.282907410880577856E+02
    0.530602860467362172E-01    0.515667881259063634E+02   -0.583089985520627518E+00   -0.199712682955474676E+02   -0.281328301124889855E+02
    0.428664496811363649E+00    0.697193553389909937E+02   -0.111418576341441256E+01   -0.193178363814289753E+02   -0.279225361559770597E+02
    0.340689644945161518E+00    0.554256493481298378E+02   -0.869003907542148291E+00   -0.198087966276167613E+02   -0.272632021424329274E+02
    0.204493422660501661E+00    0.739569706457160976E+02   -0.653750711251996464E+00   -0.191850267391215432E+02   -0.271190575243439120E+02
    0.425303134887485779E+00    0.570346302673572865E+02   -0.148815116071745912E+01   -0.198278486066790194E+02   -0.268717554011732105E+02
    0.329736953337822825E+00    0.841563453091483922E+02   -0.920082886253581478E+00   -0.189334937851802394E+02   -0.268298347260889649E+02
    0.440004175774201034E+00    0.655889588187401955E+02   -0.198181251940321168E+01   -0.195601276919106510E+02   -0.268233525098346988E+02
    0.516562340621633531E+00    0.947894627489607728E+02   -0.198847724948032578E+01   -0.187013073231416485E+02   -0.267769077491697018E+02
    0.309274918470786309E+00    0.538529262649094491E+02   -0.117160357473714827E+01   -0.199649064507624452E+02   -0.267416286053103249E+02
    0.436208882911320595E-01    0.967407536857535888E+02   -0.690222466278521907E+00   -0.186615696265528612E+02   -0.265577332550644485E+02
    0.491921461440500696E+00    0.706270266494546206E+02   -0.219499288437892925E+01   -0.193828983733946103E+02   -0.265408328176793269E+02
    0.490956399266055388E+00    0.828804508100515704E+02   -0.206244230390052286E+01   -0.190284572636904414E+02   -0.265109629217143876E+02
    0.258080166046738661E-01    0.917099147735812323E+02   -0.659975882328377672E+00   -0.187806580636601268E+02   -0.264804587503148774E+02
    0.236401623127670824E+00    0.844214542962157566E+02   -0.885006310911408356E+00   -0.189609196641049103E+02   -0.264409743800036949E+02
    0.489897245101103274E+00    0.750251636227739596E+02   -0.159072104120492464E+01   -0.191850315221956365E+02   -0.264059332861872740E+02
    0.510839762627328331E+00    0.860911800914321645E+02   -0.214976205339438353E+01   -0.189342519604982868E+02   -0.264023932194276227E+02
    0.173076404176698145E+00    0.884782129777423876E+02   -0.690484551440877503E+00   -0.187988269821597953E+02   -0.263024548394063906E+02
    0.417951887717703807E+00    0.731741334614782488E+02   -0.130629707266721384E+01   -0.192356369884240763E+02   -0.262580873717311718E+02
    0.420438875022186909E+00    0.695962232161993199E+02   -0.183424421057033937E+01   -0.194217619997015909E+02   -0.262197962699622416E+02
    0.462507985864802573E+00    0.545306201746537340E+02   -0.196080308958953120E+01   -0.199486960969022569E+02   -0.261846257636943101E+02
    0.792732484928847375E-01    0.724190351375491730E+02   -0.612371897802558962E+00   -0.192384557596089891E+02   -0.261239869369200655E+02
    0.354308971148343255E+00    0.853263347336027778E+02   -0.119756510479778155E+01   -0.189152964342452989E+02   -0.260918069407681976E+02
    0.123463891373653281E+00    0.776021104369239083E+02   -0.779775408414066895E+00   -0.191530891693243142E+02   -0.259714615854815278E+02
    0.469820440162348363E+00    0.826992258064073553E+02   -0.196029332751428775E+01   -0.190216334465902577E+02   -0.259424492077801609E+02
    0.413298281475367513E+00    0.966335990603534185E+02   -0.139661330963723795E+01   -0.186766916587709275E+02   -0.259286960800560955E+02
    0.424845372476472971E+00    0.990107270481074977E+02   -0.117298428041022440E+01   -0.185778127139602383E+02   -0.259238921327669125E+02
    0.249888608923319183E+00    0.729637183128005660E+02   -0.720416067371906443E+00   -0.192152655706485866E+02   -0.259236059852592504E+02
    0.257790463160377847E+00    0.937448015678291853E+02   -0.955043161776655936E+00   -0.187406027571940683E+02   -0.259161171017348089E+02
    0.504541934958395277E+00    0.723790301928090400E+02   -0.215169424056605685E+01   -0.193115883404522677E+02   -0.258819999943182779E+02
    0.493065143511326520E+00    0.749572359251657474E+02   -0.179738817732179834E+01   -0.192046886923228328E+02   -0.258618850693562727E+02
