    0.380992645337192903E+00    0.658103214743879192E+02   -0.194711064639515428E+02    0.434870747019318493E+00   -0.281029361176887562E+02
    0.425719962035184918E+00    0.710622785347628962E+02   -0.192810802461641337E+02    0.681597772966029747E+00   -0.267972664377365746E+02
    0.388216283501345072E+00    0.575981693247043935E+02   -0.197321750855224707E+02    0.476425936043666731E+00   -0.262698389387756421E+02
    0.371983422002636122E+00    0.995053086579056014E+02   -0.185585785179629674E+02    0.727336380419417061E+00   -0.262492027375432393E+02
    0.426033249758769161E+00    0.834867623111353794E+02   -0.189396586646482312E+02    0.800154493872914929E+00   -0.262177535666201678E+02
    0.247011864540141568E+00    0.502415663901896110E+02   -0.201078802206203768E+02    0.895605842823450571E+00   -0.261899595681707211E+02
    0.268261044779274760E+00    0.710987602294615613E+02   -0.193533077919027363E+02    0.915948518708815773E+00   -0.257265500617965870E+02
    0.430220538320426726E+00    0.877774555904913996E+02   -0.188210226246021719E+02    0.687676107171189321E+00   -0.256817743438916146E+02
    0.366793227075997930E+00    0.833486319061889134E+02   -0.189753239777514686E+02    0.816604528205897573E+00   -0.255902019513731389E+02
    0.403058953540224862E+00    0.746720127219616643E+02   -0.191944204928712132E+02    0.873562788626788378E+00   -0.255629441322557405E+02
    0.345058821744843702E+00    0.509831159356890495E+02   -0.200115013061116294E+02    0.596980183898477179E+00   -0.255460996370188163E+02
    0.329313941875959137E+00    0.916361149210666355E+02   -0.187746323988880306E+02    0.271813382656401759E+00   -0.255120272593039132E+02
    0.299949327654381759E+00    0.830952665988126853E+02   -0.189856176579430596E+02    0.871541403451238539E+00   -0.254551471171464527E+02
    0.243683979102196302E+00    0.554014120058660140E+02   -0.198977770001843837E+02    0.240207505295265467E+00   -0.254462427012769510E+02
    0.278495483871650573E+00    0.984812162422931010E+02   -0.186391679900919129E+02    0.236475230906842887E+00   -0.253004673623135830E+02
    0.360673492124044759E+00    0.512246922982183648E+02   -0.199975549757712656E+02    0.725941674887418009E+00   -0.252526268687744349E+02
    0.352292801111148524E+00    0.520523455423317998E+02   -0.199586219748809555E+02    0.900712971280985888E-02   -0.251999962767874877E+02
    0.233447141872535902E+00    0.624361937110993708E+02   -0.196230073426818805E+02    0.108805331592604582E+00   -0.250786844433912854E+02
    0.286903246006984358E+00    0.952977132265228875E+02   -0.187047465240236264E+02    0.138656855194093764E+00   -0.250452156427398229E+02
    0.247399570408471214E+00    0.918773166602466915E+02   -0.187818490313181314E+02    0.253698975256169301E+00   -0.250307740700666912E+02
    0.300071141816639797E+00    0.671328109381557852E+02   -0.194625784429474891E+02    0.360951620739770995E+00   -0.249805952735167800E+02
    0.333212052231121492E+00    0.573652847787888049E+02   -0.197964804725661629E+02    0.888976569043233855E+00   -0.249728058718942414E+02
    0.343696485437479049E+00    0.623298691321354497E+02   -0.196132686787039461E+02    0.924890573079706124E+00   -0.249104639945216704E+02
    0.305347653312514677E+00    0.535765693483068333E+02   -0.199488629688240309E+02    0.366624762998555453E+00   -0.248885563219049679E+02
    0.332501590199237196E+00    0.570249219558880611E+02   -0.197706622215609897E+02    0.299815351609755198E+00   -0.248843696735419044E+02
    0.261085538736240241E+00    0.991567299924802796E+02   -0.186031390384245263E+02    0.147659330997083227E+00   -0.248273855024044892E+02
    0.277163285628243550E+00    0.911666989784590811E+02   -0.188111144825813312E+02    0.691589397407947670E+00   -0.247780292179185757E+02
    0.254746441120455080E+00    0.793566056797066182E+02   -0.190926980338321002E+02    0.233972831561638728E+00   -0.247657929305418740E+02
    0.245951659449007959E+00    0.919558610265519860E+02   -0.187959974898191469E+02    0.251601906575931844E+00   -0.247209469855583457E+02
    0.295489945992277625E+00    0.974383742591856219E+02   -0.186240509677981976E+02    0.195840226059615208E+00   -0.247162765330589842E+02
    0.335729924416178549E+00    0.836868390125276562E+02   -0.189641686356547616E+02    0.166798925360241490E+00   -0.246578896985452616E+02
    0.390374265927379893E+00    0.949954391628637183E+02   -0.186550297870684254E+02    0.183526393062288018E+00   -0.246431981419699042E+02
    0.377349044033727377E+00    0.573658294712432735E+02   -0.197467266832751420E+02    0.432869660436545518E-02   -0.246174934121292921E+02
    0.282089973015768547E+00    0.873189845434357892E+02   -0.188854855942608459E+02    0.681601956182406932E+00   -0.245905893087005047E+02
    0.390438638024244666E+00    0.857414699157578042E+02   -0.188957737069733369E+02    0.630703702663249599E+00   -0.245838011258439124E+02
    0.306994949544992235E+00    0.896382001949297234E+02   -0.188199240347181593E+02    0.857235959916756385E+00   -0.245582367871238532E+02
    0.324670935768721414E+00    0.980257690955178020E+02   -0.186235487190529696E+02    0.573369566748468049E-01   -0.245451013530938589E+02
    0.309690138131113124E+00    0.947215253691062173E+02   -0.187013250156964048E+02    0.880025552357221907E+00   -0.245090518889506370E+02
    0.359511363392906125E+00    0.546976088638123272E+02   -0.198519835399644009E+02    0.228935509618603511E+00   -0.245064372645575510E+02
    0.274584460280592912E+00    0.659063209327003960E+02   -0.195153669975788731E+02    0.837417957842198080E+00   -0.245037067619499460E+02
    0.414665128662580318E+00    0.719185710624376782E+02   -0.192626676248817219E+02    0.802520574540414922E+00   -0.244380243256494083E+02
    0.377044008776342254E+00    0.907307885178605034E+02   -0.187613403629766964E+02    0.885301840892810277E+00   -0.244066721811380738E+02
    0.391514215099937335E+00    0.755227708135641791E+02   -0.191557863781293136E+02    0.315671416995700505E+00   -0.243658992641238719E+02
    0.325835450114246639E+00    0.836003181220536646E+02   -0.189751697331067888E+02    0.338238608315688305E+00   -0.243650877375004562E+02
    0.390442016365045830E+00    0.524738136827745265E+02   -0.199594728938367041E+02    0.925966560913759174E+00   -0.243388898000059513E+02
    0.417620352545443496E+00    0.632409891771386086E+02   -0.195350636337738983E+02    0.876098403488924315E+00   -0.243376473847730423E+02
    0.397947483267964364E+00    0.647714873264918367E+02   -0.194886497853649985E+02    0.500053521672682910E+00   -0.243263917476116589E+02
    0.352196885808395865E+00    0.935223381532325675E+02   -0.187240663306073074E+02    0.487875183389711642E+00   -0.243079707074982956E+02
    0.375737100429630932E+00    0.849837285340907442E+02   -0.189036401799940919E+02    0.923927630979352932E+00   -0.242858512962630257E+02
    0.354120462353788190E+00    0.593063699385646004E+02   -0.196776595549179945E+02    0.153080766757899833E+00   -0.242327197059247688E+02
    0.295792712856777995E+00    0.758828151572949992E+02   -0.192006044137540997E+02    0.516554571880956881E+00   -0.242166835382271906E+02
    0.306274842736477870E+00    0.995417663039055753E+02   -0.185794562696459806E+02    0.393156769209104251E+00   -0.241618160288574195E+02
    0.432321358650197218E+00    0.920639627967746605E+02   -0.187165958909012744E+02    0.949205297194261166E+00   -0.241486934764032561E+02
    0.308103963710612994E+00    0.814486981098013274E+02   -0.190420261666367274E+02    0.481954404890331367E+00   -0.241370486437232898E+02
    0.346686317722494586E+00    0.761508797525516457E+02   -0.191707923037305150E+02    0.516061566322116971E+00   -0.241067445684309476E+02
    0.394633168917591981E+00    0.949768157453862898E+02   -0.186506104706448035E+02    0.408563166058298399E+00   -0.240802942553116210E+02
    0.383037395170920392E+00    0.523159128134739291E+02   -0.199463560321409190E+02    0.475678804506021902E+00   -0.240140252176901505E+02
    0.328690248196929491E+00    0.633922825234279088E+02   -0.195740937617721720E+02    0.437172440395297346E+00   -0.240130225633780867E+02
    0.382518810031754586E+00    0.622946934966497565E+02   -0.195907810775703517E+02    0.769413590935170366E+00   -0.240124905347039252E+02
    0.414724397344478024E+00    0.869214369072590216E+02   -0.188592631341896677E+02    0.883637446493825807E+00   -0.239983995188218664E+02
    0.391435316545522272E+00    0.522150766758545473E+02   -0.199578566028146014E+02    0.516843867708524973E+00   -0.239946738517763762E+02
    0.375215276644047580E+00    0.611620765600582814E+02   -0.196078197710046922E+02    0.310847308870404015E+00   -0.239941585464134093E+02
    0.339156002923143851E+00    0.834520774839296280E+02   -0.189416631481622595E+02    0.156539356999291029E+00   -0.239897012584169254E+02
    0.400726590063068655E+00    0.794221082262040596E+02   -0.190390021465404686E+02    0.606815531832627042E+00   -0.239828717299539456E+02
    0.374776996099707493E+00    0.587933821712819125E+02   -0.197205039885016902E+02    0.812514633774499284E+00   -0.239038711557237846E+02
    0.360721193627059344E+00    0.983234627061757323E+02   -0.186003415493079629E+02    0.169239375640947709E+00   -0.238933651690823332E+02
    0.233319918294374817E+00    0.949802322722319161E+02   -0.187218269527026777E+02    0.115048931312951339E+00   -0.238600485215030247E+02
    0.295311673334048619E+00    0.863479042579639042E+02   -0.188954494613869990E+02    0.488459590402284038E+00   -0.238559789029289639E+02
    0.316252938961865071E+00    0.584840427543798000E+02   -0.197583195370745841E+02    0.727703839575490119E+00   -0.238542431982989704E+02
    0.340872243565317590E+00    0.526579572009490136E+02   -0.199666369193647526E+02    0.279446845281723366E+00   -0.238518471412054573E+02
    0.399848545046369630E+00    0.746253684331497595E+02   -0.191829246214431350E+02    0.545482873479691155E+00   -0.238453424965586187E+02
    0.387906588924071594E+00    0.664208782439350500E+02   -0.194312440593759774E+02    0.883656533220629425E+00   -0.238348927796556218E+02
    0.281934080338061110E+00    0.561618776198633185E+02   -0.198601062166243061E+02    0.998638930240788425E+00   -0.238332899546495298E+02
    0.387784481815900417E+00    0.689783647752542493E+02   -0.193512439108277050E+02    0.303376068115551123E+00   -0.238319891348834858E+02
    0.234799349017687592E+00    0.797302015671660058E+02   -0.191034891067215860E+02    0.136161357562179397E+00   -0.238308746062284129E+02
    0.367660673667839666E+00    0.644835852086670229E+02   -0.195233041995568115E+02    0.727873802224949684E+00   -0.238160079951840089E+02
    0.404876252878962672E+00    0.924095323009042033E+02   -0.187125262190529575E+02    0.473429300232099670E+00   -0.238081004189076779E+02
    0.322691306881246254E+00    0.688388044068891247E+02   -0.193697189769038580E+02    0.399141425895607582E+00   -0.238040532406413767E+02
    0.386209415915550858E+00    0.520691258369313772E+02   -0.199674643770009794E+02    0.501369329779971618E+00   -0.237926148641259836E+02
    0.382986786464347750E+00    0.554113373963050364E+02   -0.198405821081745941E+02    0.694975700781284567E+00   -0.237621527223928837E+02
    0.238228109317243919E+00    0.508448197836943194E+02   -0.200749528708635481E+02    0.305905974815208315E+00   -0.237514495890339425E+02
    0.395426331695641398E+00    0.996525467578519795E+02   -0.185472996038111617E+02    0.454557121802337927E+00   -0.237493722990324159E+02
    0.366605615336736912E+00    0.847678909926399342E+02   -0.189121726453495036E+02    0.869431676119724051E+00   -0.237458768704749410E+02
    0.415329567118231657E+00    0.793414668831185992E+02   -0.190419312965886824E+02    0.983816000247244360E+00   -0.237426798903967118E+02
    0.255991910469479500E+00    0.606127708699380747E+02   -0.196975607273058806E+02    0.434908741261702647E+00   -0.237421919505431305E+02
    0.406037705534918136E+00    0.864227071770197881E+02   -0.188581896517906102E+02    0.534725448670723580E+00   -0.237219635894763385E+02
    0.291383646294824716E+00    0.638674148631603131E+02   -0.195601590380571295E+02    0.941287027315492852E+00   -0.237183842263108922E+02
    0.267138237162832193E+00    0.960898056214201404E+02   -0.186924059558437285E+02    0.550741144349639167E+00   -0.237065627387612281E+02
    0.300605682384004869E+00    0.560136102053765015E+02   -0.198510942284676339E+02    0.226823763161093206E+00   -0.236895494453897086E+02
    0.411624759288689968E+00    0.810885127889703341E+02   -0.189954861356203324E+02    0.690583904981388108E+00   -0.236560265021444032E+02
    0.333688479339426802E+00    0.605919623882712770E+02   -0.196388085058501538E+02    0.189628655127385970E+00   -0.236483249145233891E+02
    0.299212111743844544E+00    0.749830878329939594E+02   -0.192008276005245015E+02    0.590207258830485415E+00   -0.236320963901682397E+02
