    0.303640264668818327E+00   -0.412518688739515138E+01   -0.310328871991162281E+01   -0.450135711531265770E+01
    0.298310796302491354E+00   -0.426402750843029388E+01   -0.396174165953118163E+01   -0.428416543639831193E+01
    0.300036540643194516E+00   -0.378036507701782121E+01   -0.527178551659242700E+01   -0.351371322791711993E+01
    0.300540200817377756E+00   -0.438160255058236636E+01   -0.107084925414250964E+01   -0.327518366678640849E+01
    0.302554010830798914E+00   -0.436986151066045903E+01    0.339560113704223454E+00   -0.324560590780260894E+01
    0.298137356441044110E+00   -0.436969903735730725E+01    0.288128826278086692E+01   -0.304861240873309836E+01
    0.303070009951782571E+00   -0.432088503826628578E+01    0.272726726168005307E+00   -0.299463427912886715E+01
    0.296938985892227059E+00   -0.389767523702344665E+01   -0.328094600004647940E+01   -0.275838185427352123E+01
    0.298898287232924220E+00   -0.431271617479028091E+01   -0.229252919637494079E+01   -0.266724426849566942E+01
    0.303040009680435873E+00   -0.438096448950827799E+01    0.228761709490534493E+01   -0.259914113823436121E+01
    0.297910830344103983E+00   -0.401510629307948452E+01   -0.455755579830912083E-01   -0.255677962660314639E+01
    0.296931843469059820E+00   -0.424403184643713693E+01    0.174367953533098063E+01   -0.255513322513705177E+01
    0.299609394427044595E+00   -0.421626416687860406E+01   -0.451797704396016986E+01   -0.254549924679965223E+01
    0.302379220575290319E+00   -0.382361715273054870E+01   -0.513300311768644324E+01   -0.236286407164483636E+01
    0.295929678697515630E+00   -0.409363803988703889E+01   -0.168710651944656753E+01   -0.234579302022593916E+01
    0.303064297488926104E+00   -0.424228013094307332E+01   -0.832662118749338376E+00   -0.227925060478452357E+01
    0.303884889506009226E+00   -0.398858196130666265E+01   -0.200828939357736136E+01   -0.223542752078044371E+01
    0.297206965385272526E+00   -0.408999777971125944E+01   -0.540037595880173171E+01   -0.219979221785686097E+01
    0.295979295663959474E+00   -0.408399311032968271E+01   -0.184418030770907126E+01   -0.216895961276743288E+01
    0.300463608877511557E+00   -0.448526831391185521E+01    0.114095163146880196E+01   -0.216334910456664442E+01
    0.303143733160924245E+00   -0.434516781738500057E+01    0.201885215277706642E+01   -0.216028197615677620E+01
    0.298190740717823533E+00   -0.434526644056198030E+01   -0.103287463009202884E+01   -0.213537943597969715E+01
    0.303348404462051802E+00   -0.397009390803907092E+01   -0.495215202762687312E+01   -0.213101463152235615E+01
    0.296327810309344630E+00   -0.421787644034736342E+01   -0.831461871996915569E+00   -0.200555770139365563E+01
    0.302364452100273795E+00   -0.403718925154658148E+01   -0.588560766563070459E+01   -0.185472915976777353E+01
    0.302665448877867171E+00   -0.387846262943619280E+01   -0.319705098613979155E+01   -0.183702132399167617E+01
    0.302563493850967424E+00   -0.427734944418412777E+01    0.219882133353171128E+01   -0.181328280821969789E+01
    0.301091239427846658E+00   -0.415628632039385604E+01   -0.481072235180385022E+01   -0.179729713548693137E+01
    0.296261177138940179E+00   -0.399665697960488231E+01   -0.273793109589642736E+01   -0.173341641669876889E+01
    0.298341112076267567E+00   -0.428586954410600018E+01   -0.209818973096143324E+01   -0.171664634200522670E+01
    0.302898893132200142E+00   -0.387296146114599438E+01   -0.417129088923630675E+01   -0.166834714477181612E+01
    0.296195029879174287E+00   -0.411303104463829694E+01   -0.193522063254674848E+01   -0.160684547288577706E+01
    0.301702777510768960E+00   -0.443362160750460532E+01    0.124285247992625436E+01   -0.160611578393087484E+01
    0.300613164235430164E+00   -0.391548452632922661E+01   -0.139433490043547526E+01   -0.159561600510838364E+01
    0.296244596352246758E+00   -0.410691582609696493E+01   -0.220872889650643289E+01   -0.157195163871977428E+01
    0.302954794647870174E+00   -0.395603701704463351E+01   -0.565086764117391382E+01   -0.140325982270586502E+01
    0.303447060591976292E+00   -0.424111066733406350E+01    0.117313801979305410E+01   -0.133492595630643796E+01
    0.302400784492427910E+00   -0.410255258908945919E+01   -0.408326647022093780E+01   -0.130168023593942372E+01
    0.297823852259092581E+00   -0.415045462178999269E+01    0.123957094702015880E+01   -0.127429636470581986E+01
    0.298402938539548246E+00   -0.430870496176937756E+01   -0.145510429918187878E+01   -0.126420890012311649E+01
    0.296707713036367893E+00   -0.396455017182589842E+01   -0.533562440696762508E+01   -0.125302826635791043E+01
    0.302730173735867136E+00   -0.427481204575768103E+01   -0.246764109945430299E+00   -0.123396656093501900E+01
