    0.303646566230501680E+00   -0.392559607254241083E+01   -0.141096012921661629E+01   -0.468468586311672830E+01
    0.303522695198436776E+00   -0.394308720758953157E+01   -0.121299639188867836E+01   -0.447814236877454519E+01
    0.302572105207300879E+00   -0.400131141231936915E+01   -0.383228103676298604E+01   -0.408595136616235344E+01
    0.301047896837107698E+00   -0.412077003381659779E+01   -0.141535118721585818E+01   -0.381595455898860703E+01
    0.303579596825540698E+00   -0.393319017942355220E+01   -0.170652603229624944E+01   -0.362285383591987564E+01
    0.301732975957671623E+00   -0.400672995646893249E+01    0.978833049345073647E-02   -0.361787125248599928E+01
    0.304073363156253829E+00   -0.379195895620437895E+01   -0.490339869805930384E+01   -0.354099395499658343E+01
    0.299825555693210510E+00   -0.369058187659417580E+01   -0.501727609451043488E+01   -0.350097199475974108E+01
    0.297571859713085640E+00   -0.400730475253181240E+01   -0.437184291665576463E+01   -0.347020192727913468E+01
    0.296481306491284458E+00   -0.397250114164785373E+01   -0.249441177263783143E+01   -0.324622188767852116E+01
    0.303544752207696777E+00   -0.390721969136909841E+01   -0.201204026553534998E+01   -0.318459975317954447E+01
    0.300869352085005481E+00   -0.400958047224890812E+01   -0.490318923493162195E+01   -0.313233588874228452E+01
    0.299403873017681288E+00   -0.411584569413274792E+01   -0.165534000655595026E+01   -0.308787581472200845E+01
    0.299597927690391730E+00   -0.412798356121981769E+01   -0.123514578584260803E+01   -0.308240320317506900E+01
    0.300621677469106119E+00   -0.377219343348592950E+01   -0.294669128195633023E+01   -0.305146517003670237E+01
    0.300904438597474622E+00   -0.413166093702501769E+01   -0.256020810558982959E+00   -0.294081644943019160E+01
    0.303500320587866301E+00   -0.388321383403304665E+01   -0.508147044005417392E+01   -0.280251019591139316E+01
    0.298017159349071858E+00   -0.368871473988197351E+01   -0.596459331101860180E+01   -0.274980379571355815E+01
    0.298740452506758514E+00   -0.399490659166959006E+01   -0.541442155779765688E+01   -0.272451408212492296E+01
    0.303528108324737866E+00   -0.381354962560922495E+01   -0.347467104070459865E+01   -0.271574155300032061E+01
    0.301050655460114280E+00   -0.410241529586373943E+01    0.207233125906540749E+00   -0.263909329101085177E+01
    0.300696870039990516E+00   -0.388661992430802528E+01   -0.114214540975109369E+01   -0.256723698126446109E+01
    0.302587741096757068E+00   -0.372672907747800508E+01   -0.477461139417628644E+01   -0.249208913151217093E+01
    0.303429470949860836E+00   -0.393778605052338193E+01   -0.252077433991878452E+01   -0.246308202269637233E+01
    0.298677424309932771E+00   -0.397527799521357661E+01   -0.594256467002537647E+01   -0.245638043213511637E+01
    0.297523818303786991E+00   -0.403780116310161041E+01   -0.240317213400762153E+01   -0.244169451496474688E+01
    0.303688367199344778E+00   -0.386988620322931443E+01   -0.435570641029897487E+01   -0.242609087805445967E+01
    0.302000693703348255E+00   -0.403825467426298435E+01   -0.241562178425271501E+01   -0.237450163045614682E+01
    0.299762384006133142E+00   -0.400612655664390171E+01   -0.502307990903973511E+01   -0.235759510246802062E+01
    0.300072029721046962E+00   -0.412376523406931028E+01   -0.734890192551178600E+00   -0.230534759372740439E+01
    0.301009578711483816E+00   -0.408034875333941294E+01   -0.195753651969245457E+01   -0.229511640970285846E+01
    0.300731501307633708E+00   -0.410150418104605929E+01    0.184657882478172830E+00   -0.229369892497695904E+01
    0.302851293805662669E+00   -0.395032452827009450E+01   -0.398551442311752524E+01   -0.227123558272220372E+01
    0.297405456389982614E+00   -0.402261834539185337E+01   -0.105084977303533478E+01   -0.226992296654776560E+01
    0.300267168821700403E+00   -0.403512427900128223E+01    0.135968858934805148E+00   -0.225152342049477472E+01
    0.298585125987591959E+00   -0.398305568284662037E+01   -0.545698302372814670E+01   -0.220712573039152904E+01
    0.303201828678801910E+00   -0.379680148582483579E+01   -0.361273716982559545E+01   -0.217936765234607677E+01
    0.302700404403787482E+00   -0.398459113758175931E+01   -0.295595368918466495E+01   -0.212826851431721709E+01
    0.300234005089569489E+00   -0.371921402412387270E+01   -0.442436783374242371E+01   -0.212322448675072994E+01
    0.300337875087959394E+00   -0.405063699277788647E+01   -0.323743415137461144E+01   -0.210455293969827029E+01
    0.296756525394323845E+00   -0.380640355213940040E+01   -0.408115184744213444E+01   -0.206118088044138670E+01
    0.302770242988137983E+00   -0.397766401268323300E+01   -0.294547399626244832E+01   -0.199275570542670133E+01
    0.298807130835287316E+00   -0.409801554764378295E+01   -0.123169950423221231E+01   -0.198919252601944496E+01
    0.303353647492426104E+00   -0.373391472951889991E+01   -0.578493971743457713E+01   -0.197879992270468907E+01
    0.301744638023373146E+00   -0.397707600204416245E+01   -0.458201172476764995E+01   -0.189803593688870098E+01
    0.296783517865912894E+00   -0.389042389328094185E+01   -0.273005738485742677E+01   -0.184723659618236358E+01
    0.302498574045106827E+00   -0.390988309355631181E+01   -0.142857587545249487E+01   -0.183189014057990729E+01
    0.298482007285696682E+00   -0.369072319021427919E+01   -0.588323577995883973E+01   -0.181524249959674400E+01
    0.297835207181932848E+00   -0.393192858854295046E+01   -0.128632637848955067E+01   -0.181214166492404027E+01
    0.299233891352643722E+00   -0.408215230181954603E+01    0.390108279231391464E-01   -0.180815664645906526E+01
    0.301954293561720932E+00   -0.393394663340405071E+01   -0.577368526683145245E+01   -0.180195395381837731E+01
    0.298831993539450780E+00   -0.405881840420902940E+01   -0.267333831144552869E+01   -0.179358378831902243E+01
    0.303210587880661853E+00   -0.377891738831119994E+01   -0.423483379854089836E+01   -0.176147545832618801E+01
    0.299999217373371818E+00   -0.376797913376982851E+01   -0.327996509541975456E+01   -0.175728280033935036E+01
    0.297049398454190372E+00   -0.395478579612159109E+01   -0.408120140220438188E+01   -0.171990089183213168E+01
    0.297287114692383059E+00   -0.373809115530211589E+01   -0.534776078158508827E+01   -0.171028043577238398E+01
    0.300324549392386231E+00   -0.397361350343172415E+01   -0.568940821164079757E+01   -0.169774724760863283E+01
    0.297775416989112973E+00   -0.403811557763967244E+01   -0.973071296587903589E+00   -0.167668733858495944E+01
    0.300688139523490494E+00   -0.404354866349369235E+01   -0.307203182762407323E+01   -0.165429691305411897E+01
    0.297425713946512238E+00   -0.401673158259857743E+01   -0.152898739130760219E+01   -0.165401618830945818E+01
    0.301310882279515746E+00   -0.402402108675339321E+01   -0.194400065520155430E+00   -0.161382913472668221E+01
    0.298728174517632727E+00   -0.396890467829521221E+01   -0.569835779779353668E+01   -0.160370643668290569E+01
    0.297454007257008102E+00   -0.399543511384482297E+01   -0.327235070337222389E+01   -0.159333771344224839E+01
    0.299952326383426726E+00   -0.409043407688244987E+01   -0.160623782789478486E+01   -0.156256065072883565E+01
    0.296527706759586285E+00   -0.388523839597502363E+01   -0.389242663918024068E+01   -0.154499983297619514E+01
    0.297964937863299917E+00   -0.376188351383216357E+01   -0.411885652692889082E+01   -0.153630736320981276E+01
    0.300676613619290545E+00   -0.399058266003193474E+01   -0.482585255005828007E+01   -0.152787070591740015E+01
    0.297853150057008464E+00   -0.384193428095287892E+01   -0.252943946576432710E+01   -0.150787302259112233E+01
    0.300780736794579506E+00   -0.401360751928595860E+01   -0.169533954179627244E+00   -0.144864095441476781E+01
    0.300624683692638950E+00   -0.400759291234242898E+01   -0.189460381765581332E+00   -0.143243957367408470E+01
    0.299210259728281136E+00   -0.396650912019984592E+01   -0.587362110448589902E+01   -0.142269774161689089E+01
    0.297153565477071002E+00   -0.391216918490153454E+01   -0.569247993233056881E+01   -0.138008769013140586E+01
    0.302252198657597893E+00   -0.398262315340084960E+01   -0.890290750709026746E+00   -0.135945230938044848E+01
    0.301718626798122669E+00   -0.403202859006367742E+01   -0.234990302546838503E+01   -0.135442131938692878E+01
    0.296490694507446639E+00   -0.383333413441184323E+01   -0.479029253228531626E+01   -0.134044351391101113E+01
    0.299973216840332402E+00   -0.400489498221874207E+01   -0.447948357720826174E+01   -0.133338436840353580E+01
    0.297796813715295594E+00   -0.401238269830533145E+01   -0.100414527472409265E+01   -0.132110146233942949E+01
    0.302858633646048481E+00   -0.396574635706208767E+01   -0.214521650037552680E+01   -0.129950530968631828E+01
    0.301745209155930505E+00   -0.400563284730873992E+01   -0.323105613563349614E+01   -0.128416145647877311E+01
    0.300241456527654438E+00   -0.369621022598668958E+01   -0.534630729795898851E+01   -0.127279352696113790E+01
    0.299238714122565308E+00   -0.379050140374217559E+01   -0.300648156351304330E+01   -0.126533045348049900E+01
    0.296503543821504734E+00   -0.384225027876466463E+01   -0.576951303359335554E+01   -0.125933805316574188E+01
    0.303227371856974237E+00   -0.391082369001354824E+01   -0.290465673934452173E+01   -0.125552983034042098E+01
    0.303253625721889908E+00   -0.378570362979784036E+01   -0.443759413051297535E+01   -0.124484325744047397E+01
    0.296670277098516955E+00   -0.387147952100406112E+01   -0.363827741684521255E+01   -0.123614055839428327E+01
    0.298742347668588204E+00   -0.402111873537016606E+01   -0.384813073834523678E+00   -0.122432797070187860E+01
    0.301765464002586581E+00   -0.395771403503473618E+01   -0.482962489233074699E+01   -0.120888627232594104E+01
    0.301713167961023543E+00   -0.396339988334662863E+01   -0.753563629653606348E+00   -0.120544125685611636E+01
    0.300526033504679990E+00   -0.396002792718420338E+01   -0.580860323045666416E+01   -0.120371289812303406E+01
    0.298946601031769899E+00   -0.378406074948336446E+01   -0.323525524373820739E+01   -0.118454454921189001E+01
    0.300456910698263857E+00   -0.400574223663219264E+01   -0.421720721856862202E+01   -0.118024394242824471E+01
    0.303485879485253796E+00   -0.377940375149388164E+01   -0.578544281505273350E+01   -0.118013354941892934E+01
    0.296872005504834391E+00   -0.388331132388252698E+01   -0.584816835675455593E+01   -0.117992368402292191E+01
    0.302131678445156981E+00   -0.382814017417787156E+01   -0.252898277315423625E+01   -0.116858431866806534E+01
    0.296826176362695537E+00   -0.386009464031074501E+01   -0.342937816253192285E+01   -0.115300565947158429E+01
    0.298646897822951340E+00   -0.404148641292336208E+01   -0.407909153814541625E+00   -0.114988669173392033E+01
    0.302730496802819660E+00   -0.374227802171739032E+01   -0.494116707166091906E+01   -0.113916795217343036E+01
    0.299655365353638459E+00   -0.399016078851166789E+01   -0.490083713981727698E+01   -0.111491614798835048E+01
    0.300079952729997212E+00   -0.398104364522262966E+01   -0.516331214538631045E+01   -0.109810913496875351E+01
    0.298720374756545892E+00   -0.400491082996453329E+01   -0.499986442196049374E+00   -0.109339573748534136E+01
    0.302008825225178468E+00   -0.395250536551672393E+01   -0.985946200177918008E+00   -0.108588323677733678E+01
    0.302391154285903685E+00   -0.393185879621273671E+01   -0.137172171721441138E+01   -0.107057660404304089E+01
    0.299718391165228804E+00   -0.396477633245525229E+01   -0.577559404130641152E+01   -0.105692133969388102E+01
    0.303190332348574954E+00   -0.376681967811635943E+01   -0.497272230294820794E+01   -0.104921570826131560E+01
    0.297179552110742429E+00   -0.397066020801825559E+01   -0.243722466186424791E+01   -0.102767035591815326E+01
    0.298961629306179644E+00   -0.406473321894344952E+01   -0.356751880482889305E+00   -0.101561090581050273E+01
    0.300706448173882923E+00   -0.395336854305759822E+01   -0.671082763038604924E+00   -0.101344015386205122E+01
    0.297857486825371665E+00   -0.401312093254152646E+01   -0.111139239876067553E+01   -0.100562444019167874E+01
    0.300902791234224531E+00   -0.407949048508877787E+01   -0.811413131244540509E+00   -0.988364900091124099E+00
    0.296968398338558814E+00   -0.376495855177208938E+01   -0.537734443943918272E+01   -0.971848265388986388E+00
    0.296909182260718163E+00   -0.391836313790887480E+01   -0.290856187585109449E+01   -0.960442534001178849E+00
    0.298299933153785946E+00   -0.381948123976427834E+01   -0.282563220874513066E+01   -0.936467514202062645E+00
    0.301225025029219606E+00   -0.403486563125713715E+01   -0.253903588538501701E+01   -0.934493660543153304E+00
    0.297929149911983604E+00   -0.394259781083389171E+01   -0.552932157514262457E+01   -0.932088865711195425E+00
    0.301896778949978517E+00   -0.394740641596670905E+01   -0.484992214895397389E+01   -0.928508883606558477E+00
    0.297916383150536423E+00   -0.396236153273851865E+01   -0.121725009053390121E+01   -0.920070837945095032E+00
    0.298092154636320161E+00   -0.403953913800720965E+01   -0.185187765182441133E+01   -0.916253383659974219E+00
    0.297467507762131433E+00   -0.390977968710717860E+01   -0.203456423827834554E+01   -0.914104277599778303E+00
    0.299845188033171395E+00   -0.408380047055748818E+01   -0.132047990712436647E+01   -0.895754722158593530E+00
    0.301793060975922012E+00   -0.403008457997036018E+01   -0.791286584217985478E+00   -0.889247919107607032E+00
    0.296603426772051093E+00   -0.384748513092161737E+01   -0.528987747872813330E+01   -0.874768080854469332E+00
    0.297557912697753890E+00   -0.399365406745083451E+01   -0.283200697218589914E+01   -0.874624134155895572E+00
    0.300721480184494849E+00   -0.382228150188099747E+01   -0.236725671833115126E+01   -0.874377778275869488E+00
