    0.296179746370702601E+00   -0.599256277133545190E+01   -0.903879413453562819E+00   -0.145358888828585231E+01
    0.303633865106081591E+00   -0.855624990357504700E+01   -0.563274224186467620E+01   -0.696889872308620539E+00
    0.303605034044795941E+00   -0.590125956409173824E+01   -0.400122560917209213E+01   -0.559585236218389181E+00
    0.296412100803934098E+00   -0.837032282790115545E+01    0.299670925313538206E+01   -0.529844332134455143E+00
    0.303448444480562907E+00   -0.964939094925408725E+01   -0.165089922875234230E+01   -0.320792666243925328E-01
    0.296583347483273252E+00   -0.909621344540053656E+01   -0.149597625255937050E+01    0.779073372457439878E-01
    0.296589681530980753E+00   -0.658292853850460169E+01    0.187477278633797351E+01    0.812221408673040879E-01
    0.303413142241972356E+00   -0.794107185403774807E+01   -0.315285634306144891E+01    0.909008095068721267E-01
    0.298138619836803842E+00   -0.473651593224905998E+01    0.980811106080262896E+00    0.931848654382054775E-01
    0.303422849327591559E+00   -0.544762620299327072E+01   -0.474695715147538078E+01    0.112116843422104775E+00
    0.296609872828688448E+00   -0.791637841453271296E+01   -0.229820932053098170E+01    0.168954875016440020E+00
    0.296631508467904259E+00   -0.673390137204264327E+01    0.264333827698992607E-01    0.234578492362563396E+00
    0.303345466926280394E+00   -0.959055465103293514E+01   -0.566102296781270553E+01    0.322135402221059852E+00
    0.303303618932766750E+00   -0.688555312221516580E+01   -0.539174316226332806E+01    0.466037333007590537E+00
    0.296716554389989562E+00   -0.910237125324155372E+01   -0.556513406260193300E+01    0.529844355730597738E+00
    0.296753092891152592E+00   -0.907897300838336108E+01    0.613218073704178579E+00    0.650643228136719709E+00
    0.302704112482237664E+00   -0.469820249118995115E+01   -0.137772225443219298E+01    0.729988455394097846E+00
    0.303239217470780420E+00   -0.551731697944894250E+01    0.123859209501107514E+00    0.739813466394622976E+00
    0.303217298893877274E+00   -0.718974056018530305E+01    0.169237134535656875E+01    0.751852282363796753E+00
    0.303223056221165244E+00   -0.594418064566188864E+01   -0.415190984762182680E+01    0.754505252356230227E+00
    0.303202119208053733E+00   -0.958204834519066218E+01   -0.637758256905986975E+00    0.797343430147868681E+00
    0.303208084928947019E+00   -0.590096867678357206E+01    0.786355062280682304E+00    0.825538757949420110E+00
    0.303204809940945064E+00   -0.580262363470036835E+01    0.609945275683815069E+00    0.842099229605750565E+00
    0.303181135031519888E+00   -0.822194729492418652E+01    0.268623027677749704E+01    0.865604705865761770E+00
    0.297003001148202384E+00   -0.529770787791460940E+01    0.115122683399062709E+01    0.897217361463322205E+00
    0.296862841991630655E+00   -0.550065870293805226E+01   -0.543523016304526951E+01    0.907939788086794652E+00
    0.296835391986763897E+00   -0.927038940189729921E+01   -0.225758346079892380E+01    0.917853506219979631E+00
    0.296847877888291645E+00   -0.909963772445930275E+01    0.258015575549976184E+01    0.957748347527481059E+00
    0.303134962235067473E+00   -0.976796089503043952E+01   -0.385239396395256994E+01    0.101280860495079361E+01
    0.302334307847886730E+00   -0.451724145188313475E+01   -0.472623181916151847E+01    0.104396233064279498E+01
    0.303117194962464864E+00   -0.960413110536839376E+01   -0.475302216894455842E+01    0.106905190397582328E+01
    0.303106528451852431E+00   -0.948775744662485998E+01   -0.180329732475728566E+01    0.110266763158329950E+01
    0.301703239824603564E+00   -0.471826162484542788E+01    0.975345089354474837E+00    0.116872130862864898E+01
    0.296920059716119011E+00   -0.891721680675079753E+01   -0.571213469458745493E+01    0.118556137285231489E+01
    0.296949065470775320E+00   -0.589129170171135375E+01   -0.155012156364023390E+01    0.122447448877044418E+01
